rank,edge_idx,neuron_i_local,neuron_j_local,neuron_i_global,neuron_j_global,layer_i,layer_j,layer_pair,strength_decile,corr_mean,edge_importance,edge_importance_raw
98,12210,62,214,62,214,DepthMid,DepthMid,DepthMid--DepthMid,10,0.816718598604198,0.00014151741785935955,0.01070632004082399
99,18529,108,116,108,116,DepthMid,DepthMid,DepthMid--DepthMid,10,0.2112078831114328,0.0001410776140620302,0.010673047244580229
100,21870,141,157,141,157,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.20341715017438464,0.0001406874985555719,0.010643533552709581
101,11731,60,62,60,62,DepthMid,DepthMid,DepthMid--DepthMid,10,0.6289936220464024,0.00014041844368141635,0.010623178548818007
102,4310,20,21,20,21,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.8993167011118304,0.00013957820470885318,0.010559611339303384
103,2702,12,81,12,81,DepthMid,DepthMid,DepthMid--DepthMid,9,0.16525616519141623,0.00013944315971078252,0.010549394681939737
104,12073,62,77,62,77,DepthMid,DepthMid,DepthMid--DepthMid,10,0.46749586088600253,0.00013764437153846568,0.010413309653327839
105,24143,174,219,174,219,DepthHigh,DepthHigh,DepthHigh--DepthHigh,9,0.16480623489761997,0.00013760449593374464,0.010410292915229996
106,25129,201,206,201,206,DepthLow,DepthLow,DepthLow--DepthLow,10,0.7431475541937451,0.00013693487847505964,0.010359633859079538
107,18524,108,111,108,111,DepthMid,DepthMid,DepthMid--DepthMid,10,0.2076852480307504,0.00013664700354464358,0.010337855047796909
108,2209,10,15,10,15,DepthLow,DepthLow,DepthLow--DepthLow,10,0.8332058726392962,0.00013619512809669154,0.010303668986197246
109,12239,63,81,63,81,DepthMid,DepthMid,DepthMid--DepthMid,10,0.33298376619449416,0.00013595824527466005,0.010285747917941441
110,18523,108,110,108,110,DepthMid,DepthMid,DepthMid--DepthMid,7,0.11018278051287371,0.00013529495342898837,0.010235567417988516
111,5606,26,108,26,108,DepthHigh,DepthMid,DepthHigh--DepthMid,10,0.32050211516542815,0.00013501400509651583,0.010214312629653017
112,11585,59,81,59,81,DepthLow,DepthMid,DepthLow--DepthMid,10,0.2312433901018042,0.00013475163069105086,0.010194463028113365
113,18169,105,110,105,110,DepthMid,DepthMid,DepthMid--DepthMid,8,0.12388254663697762,0.00013433371585752516,0.01016284621355291
114,12016,61,183,61,183,DepthMid,DepthMid,DepthMid--DepthMid,10,0.559476434959398,0.00013392108395359834,0.01013162907230401
115,21788,140,159,140,159,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.22039070536995373,0.0001334511241173924,0.010096074859339537
116,24203,176,180,176,180,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.5539093529731812,0.00013311101201957958,0.01007034411167596
117,2073,9,94,9,94,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.18188791288069617,0.00013308779118321217,0.010068587368869841
118,13499,71,81,71,81,DepthLow,DepthMid,DepthLow--DepthMid,5,0.062374733276722355,0.0001328003618526094,0.010046842268873661
119,3125,14,81,14,81,DepthLow,DepthMid,DepthLow--DepthMid,9,0.17423334062332219,0.00013230116307907559,0.010009076021338312
120,24598,184,219,184,219,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.26980009093566354,0.0001320498330430419,0.009990061967504158
121,12384,64,65,64,65,DepthMid,DepthMid,DepthMid--DepthMid,10,0.9427563542596199,0.00013191994364941136,0.009980235350829317
122,14638,78,170,78,170,DepthLow,DepthHigh,DepthHigh--DepthLow,6,0.0937177032389527,0.0001313821234965072,0.00993954725201791
123,16150,89,131,89,131,DepthLow,DepthMid,DepthLow--DepthMid,8,0.12202054402127716,0.00013110796671490378,0.009918806269815101
124,10025,50,51,50,51,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.9708361614067855,0.0001309812920386777,0.009909222858491896
125,16779,94,95,94,95,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.9077739070333084,0.00013060842320171133,0.009881013941439868
126,11234,57,63,57,63,DepthMid,DepthMid,DepthMid--DepthMid,10,0.5229296820913669,0.00013031243457971916,0.009858621299152966
127,8174,39,180,39,180,DepthLow,DepthHigh,DepthHigh--DepthLow,6,0.08457775643881438,0.00012958438069639165,0.00980354130970873
128,18165,105,106,105,106,DepthMid,DepthMid,DepthMid--DepthMid,10,0.9546053071326532,0.0001295700438533803,0.009802456674107146
129,5326,25,27,25,27,DepthMid,DepthMid,DepthMid--DepthMid,10,0.8968628155586389,0.00012953735863385183,0.009799983915444857
130,15766,86,158,86,158,DepthMid,DepthHigh,DepthHigh--DepthMid,10,0.1964491367472628,0.00012945132113893282,0.009793474858326327
131,11750,60,81,60,81,DepthMid,DepthMid,DepthMid--DepthMid,10,0.34945466025417715,0.00012915308973951038,0.009770912541568874
132,14642,78,174,78,174,DepthLow,DepthHigh,DepthHigh--DepthLow,5,0.06839734319501016,0.00012914172406069916,0.00977005268561139
133,24552,183,214,183,214,DepthMid,DepthMid,DepthMid--DepthMid,10,0.5958140582541929,0.0001291011955000244,0.009766986548962337
134,14687,78,219,78,219,DepthLow,DepthHigh,DepthHigh--DepthLow,10,0.20012381846202174,0.0001286586322270001,0.009733504988098773
135,14129,75,105,75,105,DepthMid,DepthMid,DepthMid--DepthMid,6,0.0956866354235451,0.0001285184824271347,0.009722902133455766
136,11718,59,214,59,214,DepthLow,DepthMid,DepthLow--DepthMid,10,0.32660653985598725,0.00012851347947454134,0.00972252364144804
137,21616,138,158,138,158,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.2101197596162506,0.00012825179660312113,0.00970272635703595
138,11565,59,61,59,61,DepthLow,DepthMid,DepthLow--DepthMid,10,0.32367634598559486,0.00012824354369080353,0.009702101993463766
139,15767,86,159,86,159,DepthMid,DepthHigh,DepthHigh--DepthMid,10,0.18517371742523872,0.00012790774164914235,0.009676697317609943
140,12019,61,186,61,186,DepthMid,DepthMid,DepthMid--DepthMid,10,0.489928288512976,0.00012786911235218029,0.009673774867338565
141,21702,139,158,139,158,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.2011947215478194,0.00012697204730316536,0.009605908553371928
142,21871,141,158,141,158,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.21155454693813786,0.0001267313445885176,0.009587698496004465
143,9586,47,140,47,140,DepthHigh,DepthHigh,DepthHigh--DepthHigh,8,0.11635835283783706,0.00012658052445074327,0.009576288390534496
144,21615,138,157,138,157,DepthHigh,DepthHigh,DepthHigh--DepthHigh,9,0.1769554638045685,0.00012645222335489902,0.009566581934506147
145,2275,10,81,10,81,DepthLow,DepthMid,DepthLow--DepthMid,10,0.19181946126727076,0.00012605643602425285,0.009536639147999031
146,8172,39,178,39,178,DepthLow,DepthHigh,DepthHigh--DepthLow,6,0.09256290350196925,0.0001257705897791889,0.0095150138143234
147,21701,139,157,139,157,DepthHigh,DepthHigh,DepthHigh--DepthHigh,9,0.17229889030209253,0.00012576828441115628,0.009514839404640532
148,12307,63,149,63,149,DepthMid,DepthHigh,DepthHigh--DepthMid,9,0.15812831925030615,0.00012550179200850612,0.009494678261267663
149,14535,77,214,77,214,DepthMid,DepthMid,DepthMid--DepthMid,10,0.6011430396776106,0.000124988912181504,0.009455876991053531
150,9408,46,140,46,140,DepthHigh,DepthHigh,DepthHigh--DepthHigh,7,0.09807190504239476,0.00012497257633069638,0.009454641123062643
151,18522,108,109,108,109,DepthMid,DepthMid,DepthMid--DepthMid,10,0.740102664851312,0.0001248174802626373,0.009442907527531921
152,5725,27,29,27,29,DepthMid,DepthMid,DepthMid--DepthMid,10,0.9247636687180153,0.00012470177214231638,0.009434153777030982
153,21685,139,141,139,141,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.7931840777677782,0.0001246795263128465,0.009432470797130128
154,11982,61,149,61,149,DepthMid,DepthHigh,DepthHigh--DepthMid,9,0.1443479369234745,0.00012441508971248975,0.009412465182861922
155,10459,52,138,52,138,DepthHigh,DepthHigh,DepthHigh--DepthHigh,7,0.10785954210927544,0.00012432251449790203,0.009405461522886942
156,12372,63,214,63,214,DepthMid,DepthMid,DepthMid--DepthMid,10,0.7258248545154975,0.00012428691335054435,0.009402768163417858
157,22874,154,160,154,160,DepthLow,DepthLow,DepthLow--DepthLow,10,0.9349474890577364,0.00012408771906125622,0.00938769837311443
158,24201,176,178,176,178,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.5592546019416066,0.0001240519143220413,0.009384989611162638
159,10974,55,140,55,140,DepthHigh,DepthHigh,DepthHigh--DepthHigh,8,0.13660849322797183,0.0001239048415681838,0.009373863009251002
160,25130,201,207,201,207,DepthLow,DepthLow,DepthLow--DepthLow,10,0.6327993742370507,0.00012306223527976568,0.009310116703469897
161,2254,10,60,10,60,DepthLow,DepthMid,DepthLow--DepthMid,10,0.23155207861450178,0.0001227494878049932,0.00928645619151651
162,18560,108,147,108,147,DepthMid,DepthHigh,DepthHigh--DepthMid,6,0.08179773292039595,0.00012250835670396328,0.00926821372512281
163,9584,47,138,47,138,DepthHigh,DepthHigh,DepthHigh--DepthHigh,8,0.12656605790112968,0.0001224275374390036,0.009262099446546993
164,8760,42,214,42,214,DepthMid,DepthMid,DepthMid--DepthMid,10,0.39826462354265707,0.00012242474631123456,0.00926188828732983
165,10631,53,138,53,138,DepthHigh,DepthHigh,DepthHigh--DepthHigh,8,0.12226721603746271,0.00012224143509500797,0.009248020110693474
166,11631,59,127,59,127,DepthLow,DepthMid,DepthLow--DepthMid,8,0.13125148068402015,0.00012220466834943273,0.009245238569375506
167,24672,186,214,186,214,DepthMid,DepthMid,DepthMid--DepthMid,10,0.5579051910522324,0.00012152232983466931,0.009193617117926343
168,18170,105,111,105,111,DepthMid,DepthMid,DepthMid--DepthMid,9,0.148614562688367,0.00012142852394003711,0.009186520352419738
169,2257,10,63,10,63,DepthLow,DepthMid,DepthLow--DepthMid,10,0.2555922936529362,0.00012137866105814377,0.009182748039585156
170,4756,22,60,22,60,DepthHigh,DepthMid,DepthHigh--DepthMid,10,0.21068237426423692,0.00012129767356456669,0.009176621033887509
171,25370,215,216,215,216,DepthMid,DepthHigh,DepthHigh--DepthMid,10,0.781424364204765,0.00012127426460408473,0.009174850058791059
172,14402,77,81,77,81,DepthMid,DepthMid,DepthMid--DepthMid,10,0.5606785524531978,0.00012099500964282616,0.009153723380298427
173,4553,21,60,21,60,DepthHigh,DepthMid,DepthHigh--DepthMid,10,0.19873669787527504,0.00012090578904447915,0.009146973509543393
174,4758,22,62,22,62,DepthHigh,DepthMid,DepthHigh--DepthMid,9,0.15778119809263505,0.00012087183916433463,0.009144405074592608
175,17473,99,149,99,149,DepthMid,DepthHigh,DepthHigh--DepthMid,9,0.16415899332554584,0.00012080467595440152,0.009139323927470296
176,23350,161,167,161,167,DepthLow,DepthLow,DepthLow--DepthLow,10,0.9413221031382515,0.00012076136369370664,0.009136047193540966
177,2692,12,71,12,71,DepthMid,DepthLow,DepthLow--DepthMid,9,0.14165944987713924,0.00012056200937133974,0.009120965296138749
178,23287,160,168,160,168,DepthLow,DepthLow,DepthLow--DepthLow,10,0.8475273705949119,0.00012041212345485192,0.009109625867990578
179,8607,42,61,42,61,DepthMid,DepthMid,DepthMid--DepthMid,10,0.318112744129739,0.00012009506774808403,0.009085639422231654
180,1339,6,11,6,11,DepthMid,DepthMid,DepthMid--DepthMid,10,0.39942032814451484,0.00011976640118544514,0.009060774571956993
181,23286,160,167,160,167,DepthLow,DepthLow,DepthLow--DepthLow,10,0.9136845540680552,0.00011962662858915812,0.00905020025417038
182,4312,20,23,20,23,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.7844298540775365,0.00011917094942731433,0.009015726427439861
183,2893,13,60,13,60,DepthLow,DepthMid,DepthLow--DepthMid,10,0.20949467720286205,0.00011898935808597073,0.0090019883657477
184,14132,75,108,75,108,DepthMid,DepthMid,DepthMid--DepthMid,5,0.06487278077616555,0.00011853198828136604,0.008967386635591958
185,11252,57,81,57,81,DepthMid,DepthMid,DepthMid--DepthMid,10,0.35108559730506467,0.00011847873463014602,0.008963357798421749
186,11952,61,119,61,119,DepthMid,DepthHigh,DepthHigh--DepthMid,10,0.1899474717927128,0.00011842603155944758,0.008959370614719794
187,21872,141,159,141,159,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.22461480724955504,0.0001181670004321437,0.008939773944632108
188,18553,108,140,108,140,DepthMid,DepthHigh,DepthHigh--DepthMid,10,0.22392179420647593,0.00011731842077687109,0.008875575731388072
189,18554,108,141,108,141,DepthMid,DepthHigh,DepthHigh--DepthMid,10,0.2224254829843651,0.00011729378929755588,0.00887371226818604
190,18672,109,143,109,143,DepthMid,DepthHigh,DepthHigh--DepthMid,9,0.1522173689598712,0.00011713391308854177,0.008861617037178363
191,23147,158,159,158,159,DepthHigh,DepthHigh,DepthHigh--DepthHigh,10,0.9227477430661027,0.0001170429826108226,0.008854737807676778
192,2313,10,119,10,119,DepthLow,DepthHigh,DepthHigh--DepthLow,10,0.20030709960980095,0.00011694532383361171,0.008847349557244916
193,10461,52,140,52,140,DepthHigh,DepthHigh,DepthHigh--DepthHigh,7,0.10428232475910991,0.00011693520229920432,0.008846583825448019
194,466,2,20,2,20,DepthHigh,DepthHigh,DepthHigh--DepthHigh,9,0.1576165723331561,0.00011679685048766806,0.008836116995322506
195,3335,15,81,15,81,DepthLow,DepthMid,DepthLow--DepthMid,9,0.15955185729806506,0.00011677638074029221,0.008834568382650825
196,12389,64,70,64,70,DepthMid,DepthMid,DepthMid--DepthMid,10,0.9207685076640957,0.00011623683963527494,0.00879375008739875
197,2890,13,57,13,57,DepthLow,DepthMid,DepthLow--DepthMid,10,0.20493405893910185,0.00011556660887886021,0.00874304463298952
198,2896,13,63,13,63,DepthLow,DepthMid,DepthLow--DepthMid,10,0.20731720692454242,0.00011541130008539559,0.008731294943989125
199,2251,10,57,10,57,DepthLow,DepthMid,DepthLow--DepthMid,10,0.2339375519085294,0.00011536774506201302,0.008727999844157789
200,23351,161,168,161,168,DepthLow,DepthLow,DepthLow--DepthLow,10,0.8311047646251933,0.00011510710803648015,0.008708281681884531
201,464,2,18,2,18,DepthHigh,DepthHigh,DepthHigh--DepthHigh,9,0.17477813541974746,0.00011463149548226406,0.008672299819737134
